"time","S","I","R"
56,969.393923802532,15.5642145549181,15.0418616425502
57,967.850436789372,16.3109578163321,15.8386053942956
58,966.235660627557,17.0908298136878,16.6735095587557
59,964.546707290223,17.9050321711479,17.5482605386291
60,962.780611598925,18.7547831562619,18.4646052448129
61,960.934333258761,19.6413148811114,19.4243518601274
62,959.0047594218,20.5658701244713,20.4293704537283
63,956.988707823768,21.5296987496077,21.4815934266242
64,954.882930540074,22.534053692478,22.5830157674483
65,952.684118408058,23.5801864955591,23.7356950963826
66,950.388906162717,24.6693423633695,24.9417514739133
67,947.993878333056,25.8027547170148,26.2033669499288
68,945.495575945584,26.9816392268352,27.522784827581
69,942.890504080141,28.2071873045219,28.9023086153373
70,940.17514032125,29.4805590389592,30.3443006397905
71,937.345944145321,30.8028755635882,31.851180291091
72,934.399367280292,32.1752108473466,33.4254218723609
73,931.331865069577,33.5985829062523,35.0695520241705
74,928.139908866316,35.0739444385265,36.7861466951579
75,924.819999477003,36.6021728928193,38.5778276301779
76,921.368681665328,38.1840599866434,40.4472583480281
77,917.782559717586,39.820300700548,42.397139581866
78,914.058314060197,41.5114817828702,44.4302041569329
79,910.192718907739,43.2580698100647,46.5492112821958
80,906.18266090638,45.0603988585839,48.7569402350364
81,902.025158722804,46.9186578559867,51.0561834212086
82,897.717383512734,48.8328776912936,53.4497387959722
83,893.256680185926,50.8029181774413,55.9404016366323
84,888.640589366467,52.8284549718472,58.5309556616859
85,883.866869928215,54.9089665743786,61.2241634974061
86,878.933521965834,57.0437215351727,64.0227564989926
87,873.838810042133,59.2317660175082,66.9294239403588
88,868.581286532847,61.4719118729629,69.9468015941902
89,863.159814870886,63.7627253970617,73.0774597320517
90,857.573592473869,66.1025169431565,76.3238905829741
91,851.822173121968,68.4893315799905,79.6884952980412
92,845.90548853825,70.9209409838453,83.173570477904
93,839.823868910813,73.3948367593055,86.7812943298807
94,833.578062091842,75.9082253787301,90.5137125294276
95,827.169251177256,78.4580249449824,94.3727238777606
96,820.599070224159,81.0408639348223,98.3600658410186
97,813.869617799879,83.6530821171771,102.477300082944
98,806.983468109847,86.2907337902066,106.725798099946
99,799.94367943754,88.9495934823424,111.106727080117
100,792.753799665717,91.6251642235578,115.621036110725
101,785.417868660945,94.3126884739703,120.269442865084
102,777.940417333042,97.0071617631988,125.052420903758
103,770.326463216203,99.7033490579528,129.970187725844
104,762.58150245613,102.395803837343,135.022693706526
105,754.711498130376,105.07888981472,140.209612054903
106,746.722864875351,107.746805202655,145.530329921993
107,738.62244984267,110.393609374711,150.983940782619
108,730.417510058562,113.013251734992,156.569238206446
109,722.115686312063,115.599602564965,162.284711122971
110,713.724973749365,118.146485577883,168.128540672752
111,705.253689402041,120.647711875219,174.09859872274
112,696.710436924493,123.097114967975,180.192448107531
113,688.104068859972,125.488586499259,186.407344640769
114,679.443646793576,127.816112284176,192.740240922247
115,670.738399783999,130.073808269329,199.187791946671
116,661.997681492442,132.25595600759,205.746362499967
117,653.230926446481,134.357037244729,212.41203630879
118,644.447605888299,136.371767222791,219.18062688891
119,635.657183660245,138.295126321019,226.047690018735
120,626.869072576197,140.122389677959,233.008537745843
121,618.092591714828,141.849154467906,240.058253817265
122,609.336925051003,143.471364540194,247.191710408801
123,600.611081814771,144.985332170181,254.403586015048
124,591.923858934498,146.387756715142,261.688384350359
125,583.28380588258,147.67574001561,269.040454101809
126,574.699192200248,148.846798431253,276.454009368498
127,566.177977929637,149.898871453432,283.92315061693
128,557.727787140684,150.830326877825,291.44188598149
129,549.355884682774,151.639962579407,299.004152737817
130,541.069156250413,152.327004967627,306.603838781959
131,532.874091800537,152.891104247952,314.23480395151
132,524.776772315869,153.332326650707,321.890901033423
133,516.782859866663,153.651143821958,329.565996311378
134,508.897590883787,153.84841959982,337.253989516392
135,501.125772521923,153.925394422134,344.948833055942
136,493.471781961466,153.883667628819,352.644550409715
137,485.939568472251,153.725177934187,360.335253593561
138,478.532658041573,153.452182351246,368.015159607179
139,471.254160353029,153.067233851739,375.678605795231
